Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Anthony Lamb,Shared Games with Donte DiVincenzo,Shared Games with Draymond Green,Shared Games with JaMychal Green,Shared Games with Jonathan Kuminga,Shared Games with Jordan Poole,Shared Games with Kevon Looney,Shared Games with Klay Thompson,Shared Games with Moses Moody,Shared Games with Patrick Baldwin Jr.,Shared Games with Stephen Curry,Shared Games with Ty Jerome,Andre Iguodala,Andrew Wiggins,Anthony Lamb,Donte DiVincenzo,Draymond Green,Jalen Johnson,JaMychal Green,Jonathan Kuminga,Jordan Poole,Kevon Looney,Klay Thompson,Lester Quinones,Moses Moody,Patrick Baldwin Jr.,Ryan Rollins,Stephen Curry,Ty Jerome,co_inf with Andre Iguodala,co_inf with Andrew Wiggins,co_inf with Anthony Lamb,co_inf with Donte DiVincenzo,co_inf with Draymond Green,co_inf with Jalen Johnson,co_inf with JaMychal Green,co_inf with Jonathan Kuminga,co_inf with Jordan Poole,co_inf with Kevon Looney,co_inf with Klay Thompson,co_inf with Lester Quinones,co_inf with Moses Moody,co_inf with Patrick Baldwin Jr.,co_inf with Ryan Rollins,co_inf with Stephen Curry,co_inf with Ty Jerome,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
69.0,,2023-03-13,30-102,GSW,PHO,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,84.0,3.230769230769231,0.0,92.6,3.5615384615384613,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-9),L (-9)
70.0,,2023-03-15,30-104,GSW,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,77.0,2.9615384615384617,0.0,90.9,3.496153846153846,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-21),L (-21)
71.0,,2023-03-17,30-106,GSW,ATL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,81.0,3.1153846153846154,0.0,90.7,3.4884615384615385,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+9),W (+9)
72.0,,2023-03-18,30-107,GSW,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,61.0,2.3461538461538463,0.0,82.0,3.1538461538461537,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+11),W (+11)
73.0,,2023-03-20,30-109,GSW,HOU,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,93.0,3.576923076923077,0.0,104.5,4.019230769230769,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-8),L (-8)
74.0,,2023-03-22,30-111,GSW,DAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,95.0,3.6538461538461537,0.0,107.0,4.115384615384615,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-8),L (-8)
75.0,,2023-03-24,30-113,GSW,PHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,,76.0,2.923076923076923,0.0,86.80000000000001,3.338461538461539,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-14),L (-14)
76.0,16.0,2023-03-26,30-115,GSW,MIN,0,15.483333333333333,3.0,4.0,.750,1.0,2.0,.500,2,2.0,1.000,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,9.8,-9,2.0,2.0,1.0,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,7.0,47.0,1.807692307692308,8.999999999999996,54.2,2.0846153846153848,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+13),W (+13)
77.0,17.0,2023-03-28,30-117,GSW,NOP,0,9.0,0.0,0.0,,0.0,0.0,,0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.3,-14,0.0,0.0,,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,1.0,92.0,3.5384615384615383,0.2999999999999998,98.4,3.784615384615385,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+2),W (+2)
78.0,18.0,2023-03-31,30-120,GSW,SAS,0,17.783333333333335,3.0,5.0,.600,1.0,2.0,.500,0,1.0,.000,4.0,4.0,8.0,1.0,1.0,1.0,0.0,2.0,7.0,9.9,+13,3.0,2.0,0.6666666666666666,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,12.0,94.0,3.615384615384616,9.899999999999997,98.1,3.773076923076923,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+8),W (+8)
79.0,19.0,2023-04-02,30-122,GSW,DEN,0,11.333333333333334,1.0,2.0,.500,0.0,0.0,,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,2.3,-12,2.0,1.0,0.5,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,3.0,76.0,2.923076923076923,2.3,76.3,2.9346153846153844,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-3),L (-3)
80.0,20.0,2023-04-04,30-124,GSW,OKC,0,17.133333333333333,4.0,8.0,.500,0.0,2.0,.000,0,0.0,,3.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,8.0,6.3,+9,6.0,4.0,0.6666666666666666,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,5.0,96.0,3.692307692307693,6.3,101.5,3.9038461538461537,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+11),W (+11)
81.0,21.0,2023-04-07,30-127,GSW,SAC,0,21.3,4.0,5.0,.800,2.0,3.0,.667,0,0.0,,2.0,3.0,5.0,0.0,0.0,2.0,3.0,5.0,10.0,6.8,+11,2.0,2.0,1.0,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,9.0,89.0,3.423076923076923,6.800000000000001,87.50000000000001,3.365384615384616,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,W (+15),W (+15)
82.0,22.0,2023-04-09,30-129,GSW,POR,0,20.33333333333333,2.0,4.0,.500,0.0,0.0,,0,0.0,,2.0,6.0,8.0,4.0,4.0,0.0,0.0,3.0,4.0,10.8,+17,4.0,2.0,0.5,15,15,15,6,11,15,3,13,11,7,11,15,11,62.0,1,58.0,78.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.2419354838709677,0.0,0.2586206896551724,0.1923076923076923,0.375,0.1964285714285714,0.0,0.238095238095238,0.1578947368421052,0.1710526315789473,0.0,0.0,0.2115384615384615,0.175,0.2037037037037037,0.0,0.1875,0.0,0.0,0.1774193548387097,11,7,7,7,2,7,7,7,6,5,5,7,1,8.0,37.0,62.0,72.0,73.0,70.0,57.0,67.0,82.0,82.0,69.0,4.0,63.0,31.0,12.0,56.0,45.0,0.0,0.0,0.1129032258064516,0.0972222222222222,0.0958904109589041,0.0,0.0350877192982456,0.1044776119402985,0.0853658536585365,0.0853658536585365,0.0869565217391304,0.0,0.0793650793650793,0.1612903225806451,0.0,0.125,0.0222222222222222,26,16.0,146.0,5.615384615384615,10.8,136.5,5.25,13.3,1.0,0.3,-1.2,1.5,0.0065598451446392,0.701,0.377,0.101,0.2,0.6,L (-2),L (-2)
