Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
71.0,67.0,2023-03-20,21-237,UTA,SAC,1.0,30.03333333333333,4.0,6.0,0.667,0.0,0.0,,2.0,4.0,0.5,2.0,6.0,8.0,2.0,0.0,5.0,1.0,3.0,10.0,12.5,7.0,6.0,4.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,14.0,67.0,3.35,11.7,71.2,3.56,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+8),W (+8)
72.0,68.0,2023-03-22,21-239,UTA,POR,1.0,23.73333333333333,4.0,6.0,0.667,0.0,0.0,,0.0,3.0,0.0,2.0,3.0,5.0,1.0,0.0,3.0,0.0,1.0,8.0,8.9,-19.0,6.0,4.0,0.6666666666666666,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,8.0,60.0,3.0,8.9,66.4,3.3200000000000003,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-4),L (-4)
73.0,69.0,2023-03-24,21-241,UTA,MIL,1.0,16.7,3.0,6.0,0.5,0.0,0.0,,1.0,2.0,0.5,3.0,5.0,8.0,2.0,0.0,2.0,0.0,4.0,7.0,8.4,-16.0,6.0,3.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,11.0,41.0,2.05,8.0,60.6,3.03,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+1),W (+1)
74.0,70.0,2023-03-25,21-242,UTA,SAC,1.0,33.8,14.0,16.0,0.875,0.0,0.0,,3.0,6.0,0.5,4.0,7.0,11.0,2.0,1.0,1.0,1.0,4.0,31.0,29.6,-2.0,16.0,14.0,0.875,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,23.0,39.0,1.95,28.40000000000001,41.3,2.065,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+8),W (+8)
75.0,71.0,2023-03-27,21-244,UTA,PHO,1.0,29.916666666666668,8.0,10.0,0.8,0.0,0.0,,2.0,5.0,0.4,1.0,7.0,8.0,1.0,1.0,7.0,0.0,2.0,18.0,21.6,7.0,10.0,8.0,0.8,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,20.0,52.0,2.6,20.8,45.0,2.25,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-12),L (-12)
76.0,72.0,2023-03-29,21-246,UTA,SAS,1.0,20.85,4.0,8.0,0.5,0.0,0.0,,1.0,1.0,1.0,3.0,7.0,10.0,4.0,0.0,2.0,1.0,1.0,9.0,12.0,20.0,8.0,4.0,0.5,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,15.0,55.0,2.75,11.599999999999996,63.50000000000001,3.1750000000000003,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-28),L (-28)
77.0,73.0,2023-03-31,21-248,UTA,BOS,1.0,33.85,10.0,13.0,0.769,0.0,0.0,,0.0,0.0,,5.0,5.0,10.0,2.0,0.0,3.0,2.0,1.0,20.0,21.0,-3.0,13.0,10.0,0.7692307692307693,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,20.0,44.0,2.2,21.0,40.4,2.02,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-8),L (-8)
78.0,74.0,2023-04-02,21-250,UTA,BRK,1.0,21.6,3.0,5.0,0.6,0.0,1.0,0.0,0.0,2.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,6.5,-4.0,4.0,3.0,0.75,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,7.0,69.0,3.45,6.499999999999999,64.89999999999999,3.245,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-14),L (-14)
79.0,,2023-04-04,21-252,UTA,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,,43.0,2.15,0.0,61.000000000000014,3.0500000000000007,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,W (+11),W (+11)
80.0,,2023-04-06,21-254,UTA,OKC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,,50.0,2.5,0.0,47.2,2.3600000000000003,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-8),L (-8)
81.0,,2023-04-08,21-256,UTA,DEN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,,47.0,2.35,0.0,48.8,2.44,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-1),L (-1)
82.0,,2023-04-09,21-257,UTA,LAL,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,44,49,14,58,61,19,62,13,5,52,3,41,33,51,55,47,60,30,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,59.0,56.0,52.0,65.0,36.0,0.9166666666666666,0.0,0.6282051282051282,0.0,0.7777777777777778,0.9508196721311476,0.8970588235294118,0.8636363636363636,0.9393939393939394,0.9285714285714286,0.7142857142857143,0.6419753086419753,0.4285714285714285,0.6119402985074627,0.559322033898305,0.864406779661017,0.9821428571428572,0.903846153846154,0.9230769230769232,0.8333333333333334,15,19,41.0,52.0,67.0,0.3658536585365853,0.3653846153846153,0.0,20,,47.0,2.35,0.0,55.6,2.78,21.5,7.1,2.9,1.4,1.5,0.0707291666666666,0.702,0.007,0.384,2.1,4.6,L (-2),L (-2)
