Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Kris Dunn,Shared Games with Lauri Markkanen,Shared Games with Leandro Bolmaro,Shared Games with Luka Šamanić,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarred Vanderbilt,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malik Beasley,Micah Potter,Mike Conley,Nickeil Alexander-Walker,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Frank Jackson,co_inf with Jarred Vanderbilt,co_inf with Jarrell Brantley,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Kris Dunn,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Luka Šamanić,co_inf with Malik Beasley,co_inf with Micah Potter,co_inf with Mike Conley,co_inf with Nickeil Alexander-Walker,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,Shared Games with Damian Jones,Shared Games with Juan Toscano-Anderson,Damian Jones,Juan Toscano-Anderson,Malcolm Brogdon,co_inf with Damian Jones,co_inf with Juan Toscano-Anderson,co_inf with Malcolm Brogdon,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
73.0,50.0,2023-03-24,22-338,UTA,MIL,1,25.4,1.0,8.0,.125,0.0,4.0,.000,4,5.0,.800,2.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,6.0,2.4,-21,4.0,1.0,0.25,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-3.0,55.0,2.75,0.8000000000000014,67.8,3.39,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+1),W (+1)
74.0,51.0,2023-03-25,22-339,UTA,SAC,1,36.016666666666666,8.0,15.0,.533,3.0,7.0,.429,1,2.0,.500,1.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,20.0,17.5,-10,8.0,5.0,0.625,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,12.0,50.0,2.5,17.099999999999998,52.6,2.63,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+8),W (+8)
75.0,52.0,2023-03-27,22-341,UTA,PHO,1,24.416666666666668,3.0,8.0,.375,3.0,7.0,.429,0,0.0,,1.0,3.0,4.0,1.0,0.0,0.0,4.0,5.0,9.0,0.9,+1,1.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,2.0,70.0,3.5,0.8999999999999986,64.9,3.245,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-12),L (-12)
76.0,53.0,2023-03-29,22-343,UTA,SAS,1,24.5,2.0,7.0,.286,2.0,6.0,.333,4,4.0,1.000,0.0,1.0,1.0,3.0,0.0,2.0,1.0,1.0,10.0,8.3,-1,1.0,0.0,0.0,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,66.0,3.3,6.700000000000003,68.4,3.4200000000000004,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-28),L (-28)
77.0,54.0,2023-03-31,22-345,UTA,BOS,1,29.716666666666665,4.0,12.0,.333,2.0,6.0,.333,2,2.0,1.000,2.0,5.0,7.0,2.0,0.0,0.0,2.0,3.0,12.0,6.3,-3,6.0,2.0,0.3333333333333333,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,5.0,59.0,2.95,5.499999999999999,55.9,2.795,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-8),L (-8)
78.0,55.0,2023-04-02,22-347,UTA,BRK,1,28.78333333333333,6.0,13.0,.462,2.0,7.0,.286,5,5.0,1.000,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,19.0,14.0,-1,6.0,4.0,0.6666666666666666,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,4.0,72.0,3.6,11.999999999999996,59.39999999999999,2.97,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-14),L (-14)
79.0,56.0,2023-04-04,22-349,UTA,LAL,1,38.15,7.0,15.0,.467,4.0,8.0,.500,4,4.0,1.000,1.0,3.0,4.0,3.0,0.0,2.0,1.0,0.0,22.0,18.4,-1,7.0,3.0,0.4285714285714285,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,11.0,32.0,1.6,16.799999999999997,44.20000000000001,2.2100000000000004,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,W (+11),W (+11)
80.0,57.0,2023-04-06,22-351,UTA,OKC,1,30.65,6.0,18.0,.333,0.0,8.0,.000,1,2.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,13.0,-0.3,-7,10.0,6.0,0.6,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,-7.0,57.0,2.85,-0.6999999999999984,47.9,2.395,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-8),L (-8)
81.0,58.0,2023-04-08,22-353,UTA,DEN,1,35.13333333333333,10.0,25.0,.400,3.0,11.0,.273,5,5.0,1.000,1.0,2.0,3.0,3.0,1.0,0.0,4.0,1.0,28.0,14.5,-1,14.0,7.0,0.5,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,1.0,46.0,2.3,12.500000000000009,36.3,1.815,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-1),L (-1)
82.0,59.0,2023-04-09,22-354,UTA,LAL,1,26.683333333333334,4.0,13.0,.308,0.0,3.0,.000,0,0.0,,0.0,1.0,1.0,8.0,1.0,0.0,2.0,2.0,8.0,4.6,-7,10.0,4.0,0.4,26,30,18,38,46,6,43,14,3,32,7,26,26,42,41,47,32,51,48.0,1.0,78.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,81.0,7.0,67.0,59.0,56.0,52.0,65.0,36.0,74.0,0.5416666666666666,0.0,0.3846153846153846,0.0,1.0,0.6229508196721312,0.6764705882352942,0.2727272727272727,0.6515151515151515,1.0,0.4285714285714285,0.3950617283950617,1.0,0.3880597014925373,0.4406779661016949,0.75,0.7884615384615384,0.7230769230769231,0.8888888888888888,0.6891891891891891,19,22,41.0,52.0,67.0,0.4634146341463415,0.4230769230769231,0.0,20,3.0,44.0,2.2,4.6000000000000005,51.0,2.55,9.5,1.3,-3.0,-1.7,-1.4,0.0486458333333333,0.561,0.591,0.179,-0.3,0.9,L (-2),L (-2)
