Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Meyers Leonard,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,A.J. Green,Bobby Portis,Brook Lopez,George Hill,Giannis Antetokounmpo,Grayson Allen,Jevon Carter,Joe Ingles,Jordan Nwora,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Sandro Mamukelashvili,Serge Ibaka,Thanasis Antetokounmpo,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with George Hill,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jordan Nwora,co_inf with Khris Middleton,co_inf with Lindell Wigginton,co_inf with MarJon Beauchamp,co_inf with Meyers Leonard,co_inf with Pat Connaughton,co_inf with Sandro Mamukelashvili,co_inf with Serge Ibaka,co_inf with Thanasis Antetokounmpo,co_inf with Wesley Matthews,Shared Games with Goran Dragić,Shared Games with Jae Crowder,Goran Dragić,Jae Crowder,Tyrese Martin,co_inf with Goran Dragić,co_inf with Jae Crowder,co_inf with Tyrese Martin,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
73.0,61.0,2023-03-24,32-285,MIL,UTA,1.0,24.866666666666667,6.0,8.0,0.75,4.0,5.0,0.8,2.0,2.0,1.0,0.0,3.0,3.0,9.0,1.0,0.0,2.0,0.0,18.0,21.0,26.0,3.0,2.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,19.0,108.0,5.684210526315789,20.2,111.40000000000002,5.863157894736843,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-16),L (-16)
74.0,62.0,2023-03-25,32-286,MIL,DEN,1.0,29.6,3.0,11.0,0.273,1.0,5.0,0.2,2.0,2.0,1.0,0.0,2.0,2.0,7.0,1.0,0.0,0.0,2.0,9.0,8.2,-15.0,6.0,2.0,0.3333333333333333,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,6.0,57.0,3.0,7.399999999999999,66.7,3.5105263157894737,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+7),W (+7)
75.0,,2023-03-27,32-288,MIL,DET,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,77.0,4.052631578947368,0.0,94.8,4.989473684210526,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+36),W (+36)
76.0,63.0,2023-03-29,32-290,MIL,IND,1.0,32.46666666666667,20.0,30.0,0.667,3.0,6.0,0.5,8.0,10.0,0.8,5.0,3.0,8.0,8.0,1.0,1.0,6.0,3.0,51.0,41.7,26.0,24.0,17.0,0.7083333333333334,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,23.0,85.0,4.473684210526316,38.5,91.4,4.810526315789474,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+28),W (+28)
77.0,64.0,2023-03-30,32-291,MIL,BOS,1.0,23.616666666666667,2.0,8.0,0.25,2.0,4.0,0.5,0.0,0.0,,1.0,5.0,6.0,4.0,0.0,0.0,3.0,0.0,6.0,3.2,-24.0,4.0,0.0,0.0,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,5.0,30.0,1.5789473684210529,3.200000000000001,46.3,2.4368421052631577,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-23),L (-23)
78.0,65.0,2023-04-02,32-294,MIL,PHI,1.0,34.7,7.0,11.0,0.636,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,0.0,2.0,1.0,18.0,18.1,8.0,7.0,5.0,0.7142857142857143,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,13.0,81.0,4.2631578947368425,17.300000000000004,87.8,4.621052631578947,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+9),W (+9)
79.0,66.0,2023-04-04,32-296,MIL,WAS,1.0,30.08333333333333,12.0,21.0,0.571,2.0,6.0,0.333,0.0,1.0,0.0,3.0,6.0,9.0,10.0,0.0,0.0,2.0,4.0,26.0,23.0,24.0,15.0,10.0,0.6666666666666666,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,21.0,69.0,3.631578947368421,23.0,74.3,3.9105263157894736,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+13),W (+13)
80.0,67.0,2023-04-05,32-297,MIL,CHI,1.0,36.28333333333333,8.0,17.0,0.471,4.0,8.0,0.5,0.0,0.0,,1.0,7.0,8.0,15.0,2.0,0.0,7.0,0.0,20.0,19.6,23.0,9.0,4.0,0.4444444444444444,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,21.0,61.0,3.210526315789474,19.6,71.50000000000001,3.763157894736843,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,L (-41),L (-41)
81.0,,2023-04-07,32-299,MIL,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,51.0,2.6842105263157894,0.0,57.8,3.0421052631578944,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+13),W (+13)
82.0,,2023-04-09,32-301,MIL,TOR,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,27,56,65,27,56,61,66,40,29,29,40,7,52,16,11,26,43,35.0,70.0,78.0,46.0,63.0,72.0,81.0,46.0,62.0,33.0,7.0,52.0,9.0,61.0,43.0,16.0,37.0,52.0,0.7714285714285715,0.8,0.8333333333333334,0.5869565217391305,0.8888888888888888,0.8472222222222222,0.8148148148148148,0.8695652173913043,0.4677419354838709,0.8787878787878788,0.0,0.7692307692307693,0.7777777777777778,0.8524590163934426,0.3720930232558139,0.6875,0.7027027027027027,0.8269230769230769,5,13,58.0,18.0,16.0,0.0862068965517241,0.7222222222222222,0.0,19,,34.0,1.7894736842105263,0.0,34.7,1.8263157894736843,19.2,6.7,3.1,3.0,0.1,0.1345291479820627,0.586,0.402,0.173,2.8,3.9,W (+12),W (+12)
