Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Christian Wood,Shared Games with Dorian Finney-Smith,Shared Games with Dwight Powell,Shared Games with Dāvis Bertāns,Shared Games with Frank Ntilikina,Shared Games with Jaden Hardy,Shared Games with JaVale McGee,Shared Games with Luka Dončić,Shared Games with Maxi Kleber,Shared Games with McKinley Wright IV,Shared Games with Reggie Bullock,Shared Games with Spencer Dinwiddie,Shared Games with Theo Pinson,Shared Games with Tim Hardaway Jr.,Shared Games with Tyler Dorsey,Chris Silva,Christian Wood,Dorian Finney-Smith,Dwight Powell,Dāvis Bertāns,Facundo Campazzo,Frank Ntilikina,Jaden Hardy,JaVale McGee,Kemba Walker,Luka Dončić,Maxi Kleber,McKinley Wright IV,Reggie Bullock,Spencer Dinwiddie,Theo Pinson,Tim Hardaway Jr.,Tyler Dorsey,co_inf with Chris Silva,co_inf with Christian Wood,co_inf with Dorian Finney-Smith,co_inf with Dwight Powell,co_inf with Dāvis Bertāns,co_inf with Facundo Campazzo,co_inf with Frank Ntilikina,co_inf with Jaden Hardy,co_inf with JaVale McGee,co_inf with Kemba Walker,co_inf with Luka Dončić,co_inf with Maxi Kleber,co_inf with McKinley Wright IV,co_inf with Reggie Bullock,co_inf with Spencer Dinwiddie,co_inf with Theo Pinson,co_inf with Tim Hardaway Jr.,co_inf with Tyler Dorsey,Shared Games with Justin Holiday,Shared Games with Kyrie Irving,Shared Games with Markieff Morris,Shared Games with A.J. Lawson,A.J. Lawson,Derrick Favors,Justin Holiday,Kyrie Irving,Markieff Morris,co_inf with Justin Holiday,co_inf with Kyrie Irving,co_inf with Markieff Morris,co_inf with A.J. Lawson,co_inf with Derrick Favors,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
73.0,53.0,2023-03-22,22-126,DAL,GSW,1.0,36.41666666666666,4.0,8.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,0.0,2.0,1.0,12.0,11.0,7.0,5.0,2.0,0.4,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,8.0,58.0,3.0526315789473686,10.2,88.29999999999998,4.64736842105263,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,W (+9),W (+9)
74.0,54.0,2023-03-24,22-128,DAL,CHO,0.0,21.15,1.0,3.0,0.333,0.0,1.0,0.0,1.0,2.0,0.5,0.0,3.0,3.0,1.0,1.0,0.0,3.0,1.0,3.0,0.1,-12.0,2.0,1.0,0.5,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,0.0,77.0,4.052631578947368,-0.2999999999999994,84.39999999999999,4.442105263157894,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,W (+1),W (+1)
75.0,55.0,2023-03-26,22-130,DAL,CHO,1.0,14.0,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.8,-25.0,1.0,1.0,1.0,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,1.0,69.0,3.631578947368421,0.7999999999999998,80.29999999999998,4.226315789473683,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-4),L (-4)
76.0,56.0,2023-03-27,22-131,DAL,IND,0.0,20.53333333333333,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,2.4,26.0,1.0,1.0,1.0,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,6.0,79.0,4.157894736842105,2.3999999999999995,97.9,5.152631578947369,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-2),L (-2)
77.0,57.0,2023-03-29,22-133,DAL,PHI,0.0,19.73333333333333,2.0,5.0,0.4,1.0,3.0,0.333,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,6.0,5.3,-15.0,2.0,1.0,0.5,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,4.0,61.0,3.210526315789474,4.899999999999999,80.3,4.226315789473684,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-8),L (-8)
78.0,58.0,2023-04-01,22-136,DAL,MIA,0.0,21.883333333333333,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,-3.3,-4.0,1.0,0.0,0.0,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,-2.0,90.0,4.7368421052631575,-3.3,101.3,5.3315789473684205,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-6),L (-6)
79.0,59.0,2023-04-02,22-137,DAL,ATL,0.0,39.93333333333333,6.0,9.0,0.667,1.0,4.0,0.25,0.0,0.0,,2.0,3.0,5.0,4.0,1.0,0.0,0.0,1.0,13.0,14.8,6.0,5.0,5.0,1.0,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,14.0,46.0,2.421052631578948,14.8,56.900000000000006,2.994736842105264,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,W (+23),W (+23)
80.0,60.0,2023-04-05,22-140,DAL,SAC,0.0,30.666666666666668,4.0,5.0,0.8,2.0,3.0,0.667,0.0,0.0,,1.0,8.0,9.0,1.0,0.0,1.0,3.0,2.0,10.0,8.8,-1.0,2.0,2.0,1.0,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,13.0,61.0,3.210526315789474,8.799999999999997,73.1,3.8473684210526313,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-8),L (-8)
81.0,,2023-04-07,22-142,DAL,CHI,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,,45.0,2.3684210526315788,0.0,54.2,2.8526315789473684,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-7),L (-7)
82.0,,2023-04-09,22-144,DAL,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,48,34,57,26,26,33,29,49,36,12,58,34,22,53,1,1.0,67.0,66.0,76.0,45.0,8.0,47.0,48.0,42.0,9.0,66.0,37.0,27.0,78.0,79.0,40.0,71.0,3.0,0.0,0.7164179104477612,0.5151515151515151,0.75,0.5777777777777777,0.0,0.5531914893617021,0.6875,0.6904761904761905,0.0,0.7424242424242424,0.972972972972973,0.4444444444444444,0.7435897435897436,0.430379746835443,0.55,0.7464788732394366,0.3333333333333333,17,20,8,10,15.0,,46.0,60.0,35.0,0.3695652173913043,0.3333333333333333,0.2285714285714285,0.6666666666666666,,19,,68.0,3.5789473684210527,0.0,78.5,4.131578947368421,11.2,2.6,-2.4,-1.9,-0.6,0.0582959641255605,0.645,0.442,0.246,-0.2,1.7,L (-2),L (-2)
