Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Josh Hart,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Josh Hart,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Josh Hart,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Cam Reddish,Shared Games with Matisse Thybulle,Shared Games with Ryan Arcidiacono,Cam Reddish,Jayson Tatum,Kevin Knox,Matisse Thybulle,Ryan Arcidiacono,co_inf with Kevin Knox,co_inf with Cam Reddish,co_inf with Jayson Tatum,co_inf with Matisse Thybulle,co_inf with Ryan Arcidiacono,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
73.0,50.0,2023-03-24,23-041,POR,CHI,0.0,16.733333333333334,2.0,5.0,0.4,0.0,3.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,-12.0,2.0,2.0,1.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,2.0,60.0,2.727272727272727,3.0,66.99999999999999,3.045454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-14),L (-14)
74.0,51.0,2023-03-26,23-043,POR,OKC,0.0,31.366666666666667,11.0,21.0,0.524,3.0,6.0,0.5,3.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,5.0,28.0,16.3,-5.0,15.0,8.0,0.5333333333333333,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,8.0,52.0,2.363636363636364,15.1,53.2,2.4181818181818184,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-15),L (-15)
75.0,52.0,2023-03-27,23-044,POR,NOP,1.0,20.1,3.0,10.0,0.3,1.0,5.0,0.2,0.0,0.0,,1.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,7.0,4.5,-11.0,5.0,2.0,0.4,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,3.0,34.0,1.5454545454545454,4.499999999999999,44.39999999999999,2.0181818181818176,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+12),W (+12)
76.0,53.0,2023-03-29,23-046,POR,SAC,1.0,39.93333333333333,4.0,17.0,0.235,0.0,8.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,10.0,-3.4,-42.0,9.0,4.0,0.4444444444444444,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,-10.0,56.0,2.5454545454545454,-4.2,47.3,2.15,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-28),L (-28)
77.0,54.0,2023-03-31,23-048,POR,SAC,0.0,11.616666666666667,2.0,4.0,0.5,2.0,2.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,5.9,,2.0,0.0,0.0,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,3.0,58.0,2.636363636363636,5.5,52.39999999999999,2.3818181818181814,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-6),L (-6)
78.0,,2023-04-02,23-050,POR,MIN,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,69.0,3.136363636363636,0.0,54.8,2.4909090909090907,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-34),L (-34)
79.0,,2023-04-04,23-052,POR,MEM,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,53.0,2.409090909090909,0.0,57.3,2.6045454545454545,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-40),L (-40)
80.0,,2023-04-06,23-054,POR,SAS,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,39.0,1.7727272727272727,0.0,42.900000000000006,1.95,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-24),L (-24)
81.0,,2023-04-08,23-056,POR,LAC,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,33.0,1.5,0.0,53.89999999999999,2.45,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,W (+2),W (+2)
82.0,,2023-04-09,23-057,POR,GSW,,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,40,1,37,53,11,8,34,5,43,14,32,4,18,31,24,53,6,39,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,76.0,4,29.0,52.0,40.0,9.0,80.0,5.0,6,62.0,0.6451612903225806,1.0,0.6379310344827587,0.6794871794871795,0.5,0.5,0.6071428571428571,1.0,0.6825396825396826,0.7368421052631579,0.4210526315789473,1.0,0.6206896551724138,0.5961538461538461,0.6,0.0,0.6625,0.0,1.0,0.6290322580645161,14,18,20,9,40.0,74.0,63.0,71.0,20.0,0.2222222222222222,0.45,0.0,0.2816901408450704,0.45,22,,33.0,1.5,0.0,44.3,2.013636363636364,10.2,0.7,-3.0,-1.6,-1.4,0.0386063017528766,0.555,0.521,0.152,-0.3,0.2,L (-10),L (-10)
