Rk,G,Date,Age,Tm,Opp,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anfernee Simons,Shared Games with Chance Comanche,Shared Games with Damian Lillard,Shared Games with Drew Eubanks,Shared Games with Gary Payton II,Shared Games with Greg Brown III,Shared Games with Jabari Walker,Shared Games with Jeenathan Williams,Shared Games with Jerami Grant,Shared Games with John Butler,Shared Games with Justin Minaya,Shared Games with Justise Winslow,Shared Games with Jusuf Nurkić,Shared Games with Keon Johnson,Shared Games with Nassir Little,Shared Games with Shaedon Sharpe,Shared Games with Skylar Mays,Shared Games with Trendon Watford,Anfernee Simons,Chance Comanche,Damian Lillard,Drew Eubanks,Gary Payton II,Greg Brown III,Jabari Walker,Jeenathan Williams,Jerami Grant,John Butler,Justin Minaya,Justise Winslow,Jusuf Nurkić,Keon Johnson,Nassir Little,Olivier Sarr,Shaedon Sharpe,Shaquille Harrison,Skylar Mays,Trendon Watford,co_inf with Anfernee Simons,co_inf with Chance Comanche,co_inf with Damian Lillard,co_inf with Drew Eubanks,co_inf with Gary Payton II,co_inf with Greg Brown III,co_inf with Jabari Walker,co_inf with Jeenathan Williams,co_inf with Jerami Grant,co_inf with John Butler,co_inf with Justin Minaya,co_inf with Justise Winslow,co_inf with Jusuf Nurkić,co_inf with Keon Johnson,co_inf with Nassir Little,co_inf with Olivier Sarr,co_inf with Shaedon Sharpe,co_inf with Shaquille Harrison,co_inf with Skylar Mays,co_inf with Trendon Watford,Shared Games with Kevin Knox,Shared Games with Derrick Rose,Shared Games with Evan Fournier,Shared Games with Immanuel Quickley,Shared Games with Isaiah Hartenstein,Shared Games with Jalen Brunson,Shared Games with Jericho Sims,Shared Games with Julius Randle,Shared Games with Miles McBride,Shared Games with Mitchell Robinson,Shared Games with Obi Toppin,Shared Games with Quentin Grimes,Shared Games with RJ Barrett,Shared Games with Trevor Keels,Blake Griffin,DaQuan Jeffries,Derrick Rose,Duane Washington Jr.,Evan Fournier,Feron Hunt,Immanuel Quickley,Isaiah Hartenstein,Isaiah Roby,Jalen Brunson,Jericho Sims,Julius Randle,Miles McBride,Mitchell Robinson,Obi Toppin,Quentin Grimes,RJ Barrett,Trevor Keels,co_inf with Blake Griffin,co_inf with DaQuan Jeffries,co_inf with Derrick Rose,co_inf with Duane Washington Jr.,co_inf with Evan Fournier,co_inf with Feron Hunt,co_inf with Immanuel Quickley,co_inf with Isaiah Hartenstein,co_inf with Isaiah Roby,co_inf with Jalen Brunson,co_inf with Jericho Sims,co_inf with Julius Randle,co_inf with Miles McBride,co_inf with Mitchell Robinson,co_inf with Obi Toppin,co_inf with Quentin Grimes,co_inf with RJ Barrett,co_inf with Trevor Keels,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS,PER,WS,BPM,OBPM,DBPM,Co_Points_Share,TS%,3PAr,FTr,VORP,OWS,New Column,Result
65.0,60.0,2023-03-05,27-364,NYK,BOS,0,39.766666666666666,3.0,5.0,.600,1.0,2.0,.500,3,5.0,.600,0.0,8.0,8.0,2.0,0.0,0.0,2.0,5.0,10.0,6.7,-2,3.0,2.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,8.0,73.0,2.28125,5.5,91.8,2.86875,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+15),W (+15)
66.0,61.0,2023-03-07,28-001,NYK,CHO,0,32.85,3.0,5.0,.600,1.0,1.0,1.000,3,4.0,.750,2.0,6.0,8.0,2.0,0.0,0.0,1.0,3.0,10.0,9.7,-1,4.0,2.0,0.5,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,10.0,65.0,2.03125,8.5,78.2,2.44375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+24),W (+24)
67.0,62.0,2023-03-09,28-003,NYK,SAC,0,32.1,3.0,4.0,.750,1.0,1.0,1.000,2,2.0,1.000,8.0,7.0,15.0,7.0,3.0,0.0,3.0,1.0,9.0,19.6,+2,3.0,2.0,0.6666666666666666,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,25.0,48.0,1.5,18.8,58.7,1.834375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+2),W (+2)
68.0,63.0,2023-03-11,28-005,NYK,LAC,0,32.266666666666666,3.0,6.0,.500,0.0,1.0,.000,4,4.0,1.000,3.0,5.0,8.0,4.0,0.0,0.0,2.0,3.0,10.0,10.2,-1,5.0,3.0,0.6,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,10.0,50.0,1.5625,8.599999999999998,63.1,1.971875,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+2),W (+2)
69.0,64.0,2023-03-12,28-006,NYK,LAL,0,32.416666666666664,2.0,4.0,.500,2.0,4.0,.500,2,2.0,1.000,2.0,6.0,8.0,4.0,0.0,0.0,3.0,3.0,8.0,7.8,+13,0.0,0.0,,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,11.0,47.0,1.46875,7.0,55.6,1.7375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-7),L (-7)
70.0,65.0,2023-03-14,28-008,NYK,POR,0,37.38333333333333,6.0,13.0,.462,2.0,5.0,.400,2,2.0,1.000,1.0,8.0,9.0,8.0,3.0,0.0,2.0,0.0,16.0,19.0,+26,8.0,4.0,0.5,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,19.0,62.0,1.9375,18.199999999999992,74.9,2.340625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-5),L (-5)
71.0,66.0,2023-03-18,28-012,NYK,DEN,0,31.98333333333333,4.0,5.0,.800,1.0,2.0,.500,4,4.0,1.000,3.0,5.0,8.0,5.0,3.0,0.0,0.0,4.0,13.0,19.6,-5,3.0,3.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,20.0,76.0,2.375,17.999999999999996,83.0,2.59375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-11),L (-11)
72.0,67.0,2023-03-20,28-014,NYK,MIN,0,31.4,5.0,7.0,.714,0.0,0.0,,0,0.0,,3.0,2.0,5.0,4.0,2.0,1.0,1.0,2.0,10.0,13.5,-3,7.0,5.0,0.7142857142857143,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,14.0,55.0,1.71875,13.5,72.79999999999998,2.2749999999999995,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+4),W (+4)
73.0,68.0,2023-03-22,28-016,NYK,MIA,0,29.55,3.0,5.0,.600,2.0,3.0,.667,4,4.0,1.000,0.0,4.0,4.0,3.0,2.0,1.0,1.0,0.0,12.0,14.7,-10,2.0,1.0,0.5,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,12.0,61.0,1.90625,13.1,84.5,2.640625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+16),W (+16)
74.0,69.0,2023-03-23,28-017,NYK,ORL,0,29.266666666666666,3.0,7.0,.429,1.0,3.0,.333,0,0.0,,1.0,4.0,5.0,2.0,1.0,0.0,1.0,4.0,7.0,5.0,-10,4.0,2.0,0.5,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,7.0,68.0,2.125,4.999999999999998,77.30000000000001,2.4156250000000004,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+6),W (+6)
75.0,70.0,2023-03-27,28-021,NYK,HOU,0,24.683333333333334,4.0,4.0,1.000,1.0,1.0,1.000,0,0.0,,2.0,3.0,5.0,2.0,2.0,2.0,1.0,3.0,9.0,12.7,+25,3.0,3.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,15.0,61.0,1.90625,12.7,75.0,2.34375,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-6),L (-6)
76.0,71.0,2023-03-29,28-023,NYK,MIA,0,28.6,6.0,7.0,.857,1.0,1.0,1.000,0,0.0,,2.0,6.0,8.0,3.0,2.0,0.0,3.0,2.0,13.0,14.0,+12,6.0,5.0,0.8333333333333334,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,16.0,92.0,2.875,14.000000000000004,111.2,3.475,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-7),L (-7)
77.0,72.0,2023-03-31,28-025,NYK,CLE,0,29.416666666666668,4.0,4.0,1.000,1.0,1.0,1.000,2,3.0,.667,1.0,6.0,7.0,1.0,0.0,0.0,0.0,2.0,11.0,11.8,+18,3.0,3.0,1.0,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,12.0,52.0,1.625,10.999999999999996,62.4,1.95,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,L (-5),L (-5)
78.0,73.0,2023-04-02,28-027,NYK,WAS,0,25.766666666666666,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,5.0,6.0,3.0,0.0,1.0,1.0,1.0,2.0,3.2,+4,3.0,1.0,0.3333333333333333,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,7.0,90.0,2.8125,3.2,99.2,3.1,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+22),W (+22)
79.0,74.0,2023-04-05,28-030,NYK,IND,1,37.03333333333333,2.0,5.0,.400,1.0,2.0,.500,1,2.0,.500,5.0,7.0,12.0,7.0,4.0,1.0,3.0,2.0,6.0,14.3,+31,3.0,1.0,0.3333333333333333,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,20.0,87.0,2.71875,13.899999999999997,97.6,3.05,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+9),W (+9)
80.0,75.0,2023-04-07,28-032,NYK,NOP,0,33.31666666666667,1.0,8.0,.125,0.0,3.0,.000,6,7.0,.857,0.0,6.0,6.0,2.0,0.0,0.0,1.0,3.0,8.0,3.4,+9,5.0,1.0,0.2,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,0.0,94.0,2.9375,0.9999999999999996,108.5,3.390625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+14),W (+14)
81.0,76.0,2023-04-09,28-034,NYK,IND,0,25.5,5.0,9.0,.556,0.0,1.0,.000,0,0.0,,3.0,8.0,11.0,4.0,1.0,1.0,2.0,2.0,10.0,11.9,-29,8.0,5.0,0.625,49,1,41,50,13,14,31,5,49,7,4,27,43,24,32,50,6,35,62.0,1,58.0,78.0,22.0,16.0,56.0,5,63.0,19.0,4,29.0,52.0,40.0,54.0,9.0,80.0,5.0,6,62.0,0.7903225806451613,1.0,0.7068965517241379,0.6410256410256411,0.5909090909090909,0.875,0.5535714285714286,1.0,0.7777777777777778,0.3684210526315789,1.0,0.9310344827586208,0.8269230769230769,0.6,0.5925925925925926,0.0,0.625,0.0,1.0,0.5645161290322581,33,1,4,25,25,16,9,21,19,20,25,25,23,2,41.0,,27.0,31.0,27.0,,81.0,82.0,42.0,68.0,52.0,77.0,64.0,59.0,67.0,71.0,73.0,3.0,0.0,,0.037037037037037,0.0,0.1481481481481481,,0.3086419753086419,0.3048780487804878,0.0,0.2352941176470588,0.173076923076923,0.2727272727272727,0.296875,0.3389830508474576,0.373134328358209,0.352112676056338,0.3150684931506849,0.6666666666666666,32,16.0,62.0,1.9375,11.9,67.4,2.10625,14.1,6.0,0.9,-0.2,1.1,0.0523712227121195,0.622,0.315,0.338,1.8,3.8,W (+9),W (+9)
